Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Expected_Total_Sales,Recorded_Total_Sales,Sales_Match,Year,Month,Month_Name,Quarter,Profit_Margin,Shipping_Cost_Ratio
ORD-10240,2023-07-26,Lucas Jones,Consumer,Argentina,South America,Furniture,Desk Organizer Set,1,21.14,20,16.91,12.08,-7.85,Cash On Delivery,16.91,16.91,True,2023,7,July,3,-0.46422235363690123,0.7143701951507984
ORD-10945,2023-07-26,Karen Thomas,Corporate,United States,North America,Technology,Tablet Stand Holder,1,52.78,0,52.78,6.2,17.55,Credit Card,52.78,52.78,True,2023,7,July,3,0.33251231527093594,0.11746873815839333
ORD-11589,2023-07-27,Priya Nilsson,Consumer,Uae,Middle East & Africa,Office Supplies,Stapler Full-Size,1,13.41,10,12.07,12.56,-6.52,Paypal,12.07,12.07,True,2023,7,July,3,-0.540182270091135,1.04059652029826
ORD-11824,2023-07-27,Elizabeth Sato,Consumer,Uae,Middle East & Africa,Furniture,Floating Wall Shelves Set,4,75.9,0,303.6,14.96,106.48,Paypal,303.6,303.6,True,2023,7,July,3,0.3507246376811594,0.04927536231884058
ORD-10045,2023-07-28,Sakura Jones,Corporate,Saudi Arabia,Middle East & Africa,Office Supplies,Paper Clips Box 500pc,3,8.95,0,26.85,18.4,-3.63,Bank Transfer,26.85,26.85,True,2023,7,July,3,-0.13519553072625698,0.6852886405959031
ORD-11229,2023-07-28,Xiao Smith,Consumer,Brazil,South America,Technology,USB-C Hub Multiport Adapter,1,20.02,15,17.02,10.98,-4.97,Paypal,17.02,17.02,True,2023,7,July,3,-0.2920094007050529,0.6451233842538191
ORD-11934,2023-07-28,Robert Park,Consumer,United States,North America,Office Supplies,Desk Calendar 2025,1,10.76,10,9.68,6.28,-1.44,Paypal,9.68,9.68,True,2023,7,July,3,-0.1487603305785124,0.6487603305785125
ORD-10001,2023-07-29,Joseph Johnson,Corporate,United States,North America,Office Supplies,Tape Dispenser Heavy Duty,2,9.48,0,18.96,6.87,3.56,Paypal,18.96,18.96,True,2023,7,July,3,0.18776371308016876,0.3623417721518987
ORD-11199,2023-07-29,Liam Wang,Consumer,China,Asia Pacific,Technology,Tablet Stand Holder,3,33.19,15,84.63,11.24,18.63,Credit Card,84.63,84.63,True,2023,7,July,3,0.22013470400567176,0.13281342313600378
ORD-11680,2023-07-30,Olivia Sharma,Corporate,Uae,Middle East & Africa,Furniture,Monitor Riser Wood,3,73.54,15,187.53,13.35,41.81,Bank Transfer,187.53,187.53,True,2023,7,July,3,0.22295099450754546,0.0711886098224284
ORD-10755,2023-07-31,William Martinez,Corporate,South Korea,Asia Pacific,Technology,Tablet Stand Holder,1,19.91,5,18.91,9.86,-1.9,Credit Card,18.91,18.91,True,2023,7,July,3,-0.10047593865679534,0.5214172395557906
ORD-11247,2023-07-31,Felix Costa,Home Office,Saudi Arabia,Middle East & Africa,Furniture,Bookshelf 5-Tier,4,96.5,20,308.8,14.49,62.71,Bank Transfer,308.8,308.8,True,2023,7,July,3,0.20307642487046632,0.04692357512953368
ORD-10225,2023-08-01,Noah Smith,Corporate,France,Europe,Technology,Mechanical Gaming Keyboard,10,104.58,30,732.06,14.85,142.02,Credit Card,732.06,732.06,True,2023,8,August,3,0.19400049176297027,0.020285222522744038
ORD-10281,2023-08-01,Thomas Chen,Corporate,Brazil,South America,Furniture,Folding Table Portable,3,83.44,10,225.29,15.17,59.93,Bank Transfer,225.29,225.29,True,2023,8,August,3,0.2660126947489902,0.06733543432908695
ORD-10980,2023-08-01,Olivia Moreau,Consumer,Canada,North America,Clothing & Accessories,Canvas Messenger Bag,10,64.87,5,616.26,14.5,277.41,Bank Transfer,616.26,616.26,True,2023,8,August,3,0.45015091033005555,0.02352902995488917
ORD-11339,2023-08-01,Noah Oliveira,Consumer,United Kingdom,Europe,Furniture,Mesh Back Task Chair,3,182.51,5,520.15,8.9,182.73,Paypal,520.15,520.15,True,2023,8,August,3,0.35130250889166587,0.017110448908968567
ORD-10459,2023-08-02,Noah Russo,Home Office,Japan,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,5,10.99,5,52.2,12.66,14.81,Cash On Delivery,52.2,52.2,True,2023,8,August,3,0.28371647509578546,0.24252873563218388
ORD-10885,2023-08-03,Amir Singh,Corporate,Mexico,North America,Office Supplies,Premium Notebook Set A5,3,10.7,5,30.49,11.92,4.13,Credit Card,30.49,30.49,True,2023,8,August,3,0.13545424729419484,0.39094785175467367
ORD-10680,2023-08-04,Mary Miller,Consumer,Argentina,South America,Office Supplies,Ballpoint Pen Pack 12,5,7.28,5,34.58,20.71,-2.51,Paypal,34.58,34.58,True,2023,8,August,3,-0.07258530942741469,0.598901098901099
ORD-11530,2023-08-04,Olivia Rossi,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Folding Table Portable,2,44.23,10,79.61,13.7,12.83,Paypal,79.61,79.61,True,2023,8,August,3,0.16116065820876774,0.17208893355106142
ORD-11642,2023-08-04,Wei Li,Corporate,Mexico,North America,Technology,Wireless Bluetooth Headphones,2,151.07,25,226.6,7.84,52.58,Credit Card,226.6,226.6,True,2023,8,August,3,0.2320388349514563,0.03459841129744042
ORD-10228,2023-08-05,Sakura Rodriguez,Corporate,China,Asia Pacific,Technology,Wireless Ergonomic Mouse,1,35.7,10,32.13,11.04,1.46,Paypal,32.13,32.13,True,2023,8,August,3,0.04544039838157485,0.3436041083099906
ORD-10254,2023-08-05,Christopher Rossi,Corporate,Japan,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,7,15.21,20,85.18,24.79,12.48,Credit Card,85.18,85.18,True,2023,8,August,3,0.14651326602488846,0.2910307583939892
ORD-10418,2023-08-05,Michael Rodriguez,Consumer,Brazil,South America,Furniture,Standing Desk Converter,1,206.62,10,185.96,11.69,50.3,Bank Transfer,185.96,185.96,True,2023,8,August,3,0.27048827704882766,0.06286298128629812
ORD-10842,2023-08-06,Hans Anderson,Consumer,Colombia,South America,Clothing & Accessories,Canvas Messenger Bag,1,34.17,15,29.04,12.01,-0.06,Credit Card,29.04,29.04,True,2023,8,August,3,-0.002066115702479339,0.41356749311294766
ORD-11769,2023-08-06,Liam Johansson,Corporate,South Africa,Middle East & Africa,Office Supplies,Desk Calendar 2025,5,9.43,5,44.79,22.42,1.15,Credit Card,44.79,44.79,True,2023,8,August,3,0.025675373967403436,0.5005581603036392
ORD-11929,2023-08-06,James Schmidt,Consumer,India,Asia Pacific,Technology,Webcam HD 1080p,3,67.35,0,202.05,12.44,78.48,Paypal,202.05,202.05,True,2023,8,August,3,0.38841870824053454,0.06156891858450878
ORD-11501,2023-08-07,Wei Yamamoto,Corporate,Spain,Europe,Clothing & Accessories,Canvas Messenger Bag,3,75.47,5,215.09,10.4,91.48,Bank Transfer,215.09,215.09,True,2023,8,August,3,0.42531033520851735,0.04835185271281789
ORD-10363,2023-08-08,Linda Brown,Consumer,Mexico,North America,Technology,Mechanical Gaming Keyboard,3,91.18,10,246.19,8.58,87.16,Cash On Delivery,246.19,246.19,True,2023,8,August,3,0.35403550103578535,0.03485113124009911
ORD-10496,2023-08-08,Jamal Ahmed,Corporate,Mexico,North America,Technology,Webcam HD 1080p,2,88.88,10,159.98,7.63,54.58,Bank Transfer,159.98,159.98,True,2023,8,August,3,0.3411676459557445,0.04769346168271034
ORD-11960,2023-08-08,Ahmed Singh,Home Office,United Kingdom,Europe,Furniture,Mesh Back Task Chair,3,120.89,20,290.14,14.12,58.42,Paypal,290.14,290.14,True,2023,8,August,3,0.20135107189632592,0.04866616116357621
ORD-10838,2023-08-09,Pierre Wang,Consumer,France,Europe,Clothing & Accessories,Business Casual Blazer,8,48.11,20,307.9,25.57,89.89,Paypal,307.9,307.9,True,2023,8,August,3,0.2919454368301397,0.0830464436505359
ORD-11909,2023-08-10,Ivan Davis,Corporate,Australia,Asia Pacific,Furniture,Folding Table Portable,5,79.11,10,356.0,16.05,102.62,Credit Card,356.0,356.0,True,2023,8,August,3,0.28825842696629217,0.04508426966292135
ORD-10030,2023-08-11,Giulia Taylor,Corporate,Brazil,South America,Office Supplies,Whiteboard Markers Set 8,2,17.66,15,30.02,13.05,1.08,Credit Card,30.02,30.02,True,2023,8,August,3,0.03597601598934044,0.43471019320453036
ORD-11169,2023-08-11,Hanna Rossi,Consumer,Germany,Europe,Office Supplies,Binder Clips Assorted 48pc,5,7.76,10,34.92,15.79,1.67,Paypal,34.92,34.92,True,2023,8,August,3,0.047823596792668954,0.452176403207331
ORD-11178,2023-08-11,William Kim,Consumer,Canada,North America,Furniture,Bookshelf 5-Tier,3,97.26,10,262.6,10.56,76.97,Cash On Delivery,262.6,262.6,True,2023,8,August,3,0.2931073876618431,0.04021325209444021
ORD-10651,2023-08-12,Giulia Pereira,Consumer,South Korea,Asia Pacific,Clothing & Accessories,Leather Belt Classic,1,18.19,0,18.19,9.63,-0.54,Credit Card,18.19,18.19,True,2023,8,August,3,-0.029686641011544803,0.5294117647058824
ORD-10737,2023-08-12,Barbara Hassan,Consumer,Australia,Asia Pacific,Technology,Laptop Stand Adjustable,8,75.46,15,513.13,16.19,164.92,Credit Card,513.13,513.13,True,2023,8,August,3,0.3214000350788299,0.031551458694677764
ORD-10952,2023-08-13,Karen Zhang,Home Office,India,Asia Pacific,Office Supplies,Premium Notebook Set A5,2,16.46,10,29.63,13.64,1.18,Credit Card,29.63,29.63,True,2023,8,August,3,0.03982450219372258,0.46034424569692883
ORD-11481,2023-08-13,Clara Clark,Home Office,Mexico,North America,Furniture,Monitor Riser Wood,1,55.59,5,52.81,6.11,13.35,Credit Card,52.81,52.81,True,2023,8,August,3,0.2527930316227987,0.11569778451050937
ORD-10852,2023-08-14,Oscar White,Corporate,United States,North America,Clothing & Accessories,Travel Backpack 30L,1,78.86,10,70.97,7.4,24.14,Credit Card,70.97,70.97,True,2023,8,August,3,0.3401437226997323,0.10426940960969425
ORD-11667,2023-08-14,John Brown,Consumer,Germany,Europe,Technology,Noise Cancelling Earbuds,1,89.29,5,84.83,9.18,26.54,Paypal,84.83,84.83,True,2023,8,August,3,0.31286101614994694,0.10821643286573146
ORD-10277,2023-08-15,Amina Ali,Consumer,United States,North America,Clothing & Accessories,Leather Wallet Minimalist,1,22.46,5,21.34,6.95,3.16,Credit Card,21.34,21.34,True,2023,8,August,3,0.14807872539831304,0.32567947516401125
ORD-10356,2023-08-15,Oscar Thomas,Home Office,Canada,North America,Office Supplies,Stapler Full-Size,4,12.89,5,48.98,9.57,16.21,Credit Card,48.98,48.98,True,2023,8,August,3,0.33095140873826057,0.1953858717844018
ORD-10367,2023-08-15,Karen Russo,Consumer,France,Europe,Technology,Laptop Stand Adjustable,9,27.41,0,246.69,12.06,98.95,Credit Card,246.69,246.69,True,2023,8,August,3,0.4011107057440513,0.0488872674206494
ORD-10558,2023-08-16,Susan Wang,Consumer,Argentina,South America,Clothing & Accessories,Travel Backpack 30L,6,78.77,0,472.62,19.75,216.56,Paypal,472.62,472.62,True,2023,8,August,3,0.4582116711099827,0.04178832889001735
ORD-11332,2023-08-16,Fatima Patel,Home Office,Mexico,North America,Clothing & Accessories,Business Casual Blazer,1,62.43,10,56.19,7.27,17.7,Credit Card,56.19,56.19,True,2023,8,August,3,0.3150026695141484,0.12938245239366436
ORD-11526,2023-08-16,Ethan Kim,Corporate,Colombia,South America,Clothing & Accessories,Business Casual Blazer,1,59.71,15,50.75,11.43,9.46,Paypal,50.75,50.75,True,2023,8,August,3,0.18640394088669954,0.22522167487684727
ORD-11846,2023-08-16,Jennifer Garcia,Consumer,Argentina,South America,Clothing & Accessories,Business Casual Blazer,2,148.55,10,267.39,14.84,104.0,Cash On Delivery,267.39,267.39,True,2023,8,August,3,0.38894498672351246,0.055499457720931976
ORD-10917,2023-08-17,Kenji Suzuki,Corporate,Canada,North America,Office Supplies,Whiteboard Markers Set 8,2,12.61,25,18.92,9.18,-1.62,Credit Card,18.92,18.91,True,2023,8,August,3,-0.08562367864693446,0.4852008456659619
ORD-11070,2023-08-18,Wei Santos,Corporate,Canada,North America,Clothing & Accessories,Sports Water Bottle 750ml,1,8.92,0,8.92,7.37,-2.91,Paypal,8.92,8.92,True,2023,8,August,3,-0.32623318385650224,0.8262331838565022
ORD-11557,2023-08-18,Liam Pereira,Home Office,Australia,Asia Pacific,Clothing & Accessories,Cotton Formal Shirt,3,48.47,20,116.33,10.91,32.72,Bank Transfer,116.33,116.33,True,2023,8,August,3,0.28126880426373246,0.09378492220407461
ORD-10783,2023-08-19,Ava Clark,Corporate,Nigeria,Middle East & Africa,Technology,Noise Cancelling Earbuds,1,156.51,30,109.56,13.21,10.27,Paypal,109.56,109.56,True,2023,8,August,3,0.09373859072654253,0.12057320189850311
ORD-10954,2023-08-19,Mary Hassan,Home Office,United States,North America,Clothing & Accessories,Leather Wallet Minimalist,6,64.17,10,346.52,9.61,144.4,Paypal,346.52,346.52,True,2023,8,August,3,0.4167147639385894,0.02773288699064989
ORD-11085,2023-08-19,Felix Smith,Consumer,United Kingdom,Europe,Furniture,Monitor Riser Wood,1,57.21,15,48.63,7.77,6.53,Cash On Delivery,48.63,48.63,True,2023,8,August,3,0.13427925149084927,0.1597779148673658
ORD-11684,2023-08-19,Barbara Jones,Consumer,Mexico,North America,Office Supplies,Binder Clips Assorted 48pc,1,14.44,5,13.72,6.28,0.94,Credit Card,13.72,13.72,True,2023,8,August,3,0.06851311953352769,0.4577259475218659
ORD-10820,2023-08-22,Christopher Williams,Home Office,Australia,Asia Pacific,Technology,Wireless Bluetooth Headphones,3,100.41,5,286.17,16.29,104.2,Credit Card,286.17,286.17,True,2023,8,August,3,0.36411922982842365,0.05692420589160289
ORD-11293,2023-08-22,Priya Weber,Consumer,Saudi Arabia,Middle East & Africa,Office Supplies,Premium Notebook Set A5,2,8.3,5,15.77,15.44,-7.14,Paypal,15.77,15.77,True,2023,8,August,3,-0.4527584020291693,0.9790741915028535
ORD-11529,2023-08-22,Patricia Jackson,Corporate,Italy,Europe,Office Supplies,Stapler Full-Size,12,10.19,10,110.05,25.93,29.09,Credit Card,110.05,110.05,True,2023,8,August,3,0.2643343934575193,0.235620172648796
ORD-10009,2023-08-23,Xiao Laurent,Consumer,Japan,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,5,20.76,5,98.61,14.44,37.46,Credit Card,98.61,98.61,True,2023,8,August,3,0.37988033667984994,0.1464354527938343
ORD-10301,2023-08-23,Jamal Leroy,Home Office,Brazil,South America,Office Supplies,Highlighters Neon Pack 6,4,6.4,20,20.48,13.95,-4.99,Credit Card,20.48,20.48,True,2023,8,August,3,-0.24365234375,0.68115234375
ORD-10738,2023-08-23,Liam Ali,Home Office,Italy,Europe,Technology,Wireless Bluetooth Headphones,9,156.74,0,1410.66,15.34,619.46,Paypal,1410.66,1410.66,True,2023,8,August,3,0.4391277841577701,0.010874342506344547
ORD-11681,2023-08-23,Barbara Ali,Consumer,Brazil,South America,Furniture,Folding Table Portable,2,127.96,0,255.92,12.79,89.58,Credit Card,255.92,255.92,True,2023,8,August,3,0.3500312597686777,0.04997655517349171
ORD-11234,2023-08-24,Ivan Pereira,Home Office,Saudi Arabia,Middle East & Africa,Clothing & Accessories,Leather Belt Classic,14,36.74,5,488.64,27.48,203.98,Paypal,488.64,488.64,True,2023,8,August,3,0.41744433529796987,0.056237721021611
ORD-10023,2023-08-25,Omar Singh,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Sports Water Bottle 750ml,2,11.42,0,22.84,13.37,-1.95,Paypal,22.84,22.84,True,2023,8,August,3,-0.08537653239929947,0.5853765323992994
ORD-11515,2023-08-25,Ethan Rodriguez,Corporate,Italy,Europe,Clothing & Accessories,Wool Blend Scarf,4,37.02,10,133.27,9.44,49.79,Cash On Delivery,133.27,133.27,True,2023,8,August,3,0.37360246116905527,0.07083364598184136
ORD-11537,2023-08-25,Pierre Romano,Consumer,Canada,North America,Technology,Portable External SSD 1TB,9,82.15,10,665.42,21.38,237.4,Bank Transfer,665.42,665.42,True,2023,8,August,3,0.3567671545790629,0.032130083255688134
ORD-10550,2023-08-27,Omar Park,Consumer,United Kingdom,Europe,Technology,USB-C Hub Multiport Adapter,2,53.25,5,101.18,8.08,34.52,Paypal,101.18,101.17,True,2023,8,August,3,0.34117414508796207,0.07985767938327733
ORD-10927,2023-08-27,Michael Khan,Corporate,Canada,North America,Furniture,Corner L-Shaped Desk,3,185.14,5,527.65,9.42,184.98,Paypal,527.65,527.65,True,2023,8,August,3,0.35057329669288356,0.017852743295745287
ORD-11657,2023-08-27,Richard Tanaka,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Silk Tie Collection,3,29.47,10,79.57,14.83,20.53,Credit Card,79.57,79.57,True,2023,8,August,3,0.25801181349754937,0.18637677516652007
ORD-10201,2023-08-29,Ayumi Martin,Consumer,Nigeria,Middle East & Africa,Office Supplies,Sticky Notes Multicolor 6-Pack,5,6.31,10,28.4,22.11,-7.92,Paypal,28.4,28.39,True,2023,8,August,3,-0.27887323943661974,0.7785211267605634
ORD-10457,2023-08-29,Omar Hassan,Consumer,China,Asia Pacific,Clothing & Accessories,Cotton Formal Shirt,6,50.95,25,229.28,18.09,58.34,Paypal,229.28,229.28,True,2023,8,August,3,0.25444870900209354,0.07889916259595255
ORD-10219,2023-08-30,Giulia Anderson,Consumer,India,Asia Pacific,Office Supplies,Premium Notebook Set A5,2,13.7,5,26.03,11.05,2.65,Cash On Delivery,26.03,26.03,True,2023,8,August,3,0.10180560891279292,0.4245101805608913
ORD-10571,2023-08-30,Chen Rodriguez,Home Office,Spain,Europe,Office Supplies,Highlighters Neon Pack 6,5,8.73,20,34.92,13.19,2.09,Cash On Delivery,34.92,34.92,True,2023,8,August,3,0.05985108820160366,0.3777205040091638
ORD-10688,2023-08-30,Mia Davis,Consumer,South Korea,Asia Pacific,Technology,Wireless Ergonomic Mouse,1,34.68,10,31.21,10.64,1.5,Credit Card,31.21,31.21,True,2023,8,August,3,0.04806151874399231,0.34091637295738547
ORD-11628,2023-08-30,Isabella Taylor,Corporate,Mexico,North America,Clothing & Accessories,Silk Tie Collection,1,25.23,30,17.66,6.63,-1.58,Paypal,17.66,17.66,True,2023,8,August,3,-0.08946772366930918,0.3754246885617214
ORD-10153,2023-08-31,Mary Martin,Corporate,Japan,Asia Pacific,Furniture,Bookshelf 5-Tier,3,116.76,20,280.22,14.72,55.33,Credit Card,280.22,280.22,True,2023,8,August,3,0.19745200199842977,0.0525301548783099
ORD-10320,2023-08-31,Priya Jackson,Consumer,Mexico,North America,Office Supplies,Binder Clips Assorted 48pc,4,13.92,5,52.9,10.83,17.01,Credit Card,52.9,52.9,True,2023,8,August,3,0.32155009451795846,0.20472589792060492
ORD-11328,2023-08-31,Mary Chen,Home Office,Germany,Europe,Technology,Portable External SSD 1TB,5,76.29,5,362.38,19.14,133.44,Paypal,362.38,362.38,True,2023,8,August,3,0.3682322423974833,0.05281748440863183
ORD-11379,2023-08-31,Omar Park,Corporate,Mexico,North America,Technology,Webcam HD 1080p,1,37.56,5,35.68,5.59,9.43,Paypal,35.68,35.68,True,2023,8,August,3,0.26429372197309414,0.15667040358744394
ORD-11780,2023-08-31,Clara Tanaka,Corporate,Uae,Middle East & Africa,Technology,Tablet Stand Holder,3,20.28,0,60.84,15.83,11.55,Credit Card,60.84,60.84,True,2023,8,August,3,0.1898422090729783,0.26019066403681784
ORD-11483,2023-09-01,Clara Robinson,Home Office,France,Europe,Office Supplies,Desk Calendar 2025,4,9.05,0,36.2,10.13,9.78,Cash On Delivery,36.2,36.2,True,2023,9,September,3,0.27016574585635356,0.27983425414364643
ORD-11717,2023-09-02,Michael Ali,Consumer,Germany,Europe,Technology,Smart LED Desk Lamp,13,26.62,15,294.15,30.98,72.84,Credit Card,294.15,294.15,True,2023,9,September,3,0.24762876083630803,0.10532041475437703
ORD-11161,2023-09-03,Yuki Zhang,Consumer,United States,North America,Clothing & Accessories,Silk Tie Collection,1,17.03,25,12.77,6.99,-2.74,Bank Transfer,12.77,12.77,True,2023,9,September,3,-0.21456538762725139,0.5473766640563822
ORD-11422,2023-09-03,David Clark,Consumer,Germany,Europe,Furniture,Folding Table Portable,10,67.1,10,603.9,14.47,186.83,Cash On Delivery,603.9,603.9,True,2023,9,September,3,0.3093724126511012,0.02396092068223216
ORD-11685,2023-09-03,John Laurent,Consumer,Mexico,North America,Furniture,Bookshelf 5-Tier,2,199.2,10,358.56,9.53,109.99,Credit Card,358.56,358.56,True,2023,9,September,3,0.30675479696564034,0.026578536367692994
ORD-10341,2023-09-04,Ethan Yamamoto,Home Office,Australia,Asia Pacific,Office Supplies,Highlighters Neon Pack 6,1,7.16,10,6.44,10.26,-7.04,Credit Card,6.44,6.44,True,2023,9,September,3,-1.0931677018633539,1.5931677018633539
ORD-10872,2023-09-04,Olga Leroy,Consumer,India,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,1,12.17,15,10.34,11.21,-6.35,Bank Transfer,10.34,10.34,True,2023,9,September,3,-0.6141199226305609,1.084139264990329
ORD-11441,2023-09-05,Noah Taylor,Consumer,United States,North America,Office Supplies,Whiteboard Markers Set 8,5,19.47,5,92.48,11.28,37.39,Cash On Delivery,92.48,92.48,True,2023,9,September,3,0.40430363321799306,0.12197231833910033
ORD-11906,2023-09-05,Amina Johansson,Consumer,United Kingdom,Europe,Clothing & Accessories,Sports Water Bottle 750ml,2,14.43,10,25.97,9.92,1.62,Paypal,25.97,25.97,True,2023,9,September,3,0.06237966884867155,0.38197920677705044
ORD-10447,2023-09-06,Hans Smith,Consumer,Australia,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,2,11.34,0,22.68,13.99,-1.52,Paypal,22.68,22.68,True,2023,9,September,3,-0.06701940035273368,0.6168430335097002
ORD-11532,2023-09-06,Yuki Rodriguez,Corporate,Mexico,North America,Technology,Mechanical Gaming Keyboard,1,152.34,5,144.72,7.22,53.71,Credit Card,144.72,144.72,True,2023,9,September,3,0.371130458817026,0.04988944168048646
ORD-11533,2023-09-06,Jamal Clark,Consumer,South Africa,Middle East & Africa,Technology,Smart LED Desk Lamp,1,27.11,5,25.75,13.15,-2.31,Bank Transfer,25.75,25.75,True,2023,9,September,3,-0.08970873786407767,0.5106796116504855
ORD-11601,2023-09-06,Sarah Jackson,Home Office,Brazil,South America,Furniture,Ergonomic Office Chair,2,426.27,10,767.29,12.53,243.24,Credit Card,767.29,767.29,True,2023,9,September,3,0.3170118208239388,0.01633020109736866
